vote,comment
-30,ومن أين حصلت هذه الجماعة على 6 ملايين أو هذه القرية ؟ أليس كان بالأحرى على هذه القرية أن تساعد أولًا القرى المنسية في المغرب ؟ كيف لنا أن نساعد أكبر قوة إقتصادية في العالم حينما لا يجدوا سكان القرى ماء الشروب فحفر بئر في قرية ما أحسن بكثير من إرسال هذا المبلغ للمجوس هل هم يساعدوننا في بأسنا؟ الصدقات للمقربين أولى وعندها الدول الاسلامية التي لها الأسبقية كاليمن وسوريا والصومال هذه الدول تعيش وضعًا مأساوية أكثر من الصين التي لا تجمعنا بها لا صداقة ولا دينا ولا قربًا لو كل مغربي أدى الزكاة في وقتها والأغنياء ساعدوا الفقراء والابتعاد على الفساد والقضاء على المفسدين لما تركنا نحن المهجرون بلدنا ونعيش الجحيم في بلاد الغربة الجحيم لا أعني به أنه ليس لنا حقوق نحن لنا كل ما للهولنديين مثلا ولكن نعيش محن الابتعاد على الوالدين والعائلة اللهم سلط غضبك على من كان سببًا في هجرتنا من المغرب
-23,ولماذا لم تخصصها لمسلمي الإيغور التي تقتلهم الصين الشريرة عشنا ورأينا مسلمين يتضامنون مع كفرة يقتلون المسلمين.. حقيقة العالم قرية صغيرة
39,مافيها باس نساعدو حتى حنا بعض الدول التي تعاني ولو كانت غنية والتضامن يولد المحبة والاحترام .
-30,كيف يعقل ان تساعد قرية صغيرة محتاجة ، الصين القوية اقتصادياً وسياسيا وهيمنة على العالم !! ولدينا في المغرب قرى ومداشير واحياء صفيح و..و... محتاجون إلى أبسط الضروريات الطبية الدوائية ، الماء الشروب ..!! وﻻ احد يلتفت إليهم !! مرة اخرة لم افهم اي شىء !!
31,بارك الله بالانسانية والله يزيد من هذه الناس ال فضلاء لخدمة الانسانيةالتضامن بين الامم يجلب السلام للبشرية .وبارك الله بشعب المغرب المتضامن هذه من شيم الكرام ابن مدينة الشمس daroussia.com
4,مساعدة قدرها ستة وستون الف درهم لشعب يزيد عدد ساكنته الملياراذا قسمنا المبلغ على سكان مدينة او مدينتين في الصين كم سيكون نصيب كل واحدة???اجرة شهر واحد فقط للوزراء المغاربة كتضامن مع الصين تجعل من المغرب وقف بحانب الصين
-28,دوك الفلوس مابغاوها لا تستثمر لا ف الجماعة ولا تمشي للمساعدات الانسانية.. دوك الفلوس بقاو فيهم الحال ححيت ما سرقوهومش.
31,مبادرة تستحق الثناء يجب على الشعوب التضامن مع الصين في محنتها نعم مبادرة رمزية لكن وقعها كبير
-18,نفس الجماعة ستجد بعض الدواوير فيها ربما محرومون حتى من الماء الصالح للشرب وقاليط بغا يساعدو الصيننعم الصين ياسادة
-19,ما قيمة ستة ملايين سنتيم بالنسبة للصين ؟ لا شيء، بالمقابل، فهي مبلغ مهم بالنسبة للجماعة. في رأيي الجماعة القروية اولى بهذا المبلغ. والصين لاتحتاج كمامات لمكافحة الوباء. لا افهم هذه الخطوة كخطوة رمزية فالمبلغ اكبر من ان يكون رمزي.
-11,مبادرة حسنة من هده الجماعة القروية ، و الخير شيء جميل لكن بلا شكوى هده الجماعة فقيرة و ميزانيتها محدودة... افعلوا الخير و لا تشتكوا
"27
 ","ولدي اليقين أن الصين سوف تهتم بجماعة لوطا، بعد تجاوزها لهذه المحنة والقضاء على فيروس ""كورونا""""."
29,مبادرة حميدة تشكر عليها القرية لمساعدة اخواننا في الانسانية شعب الصين العريق
23,الاعتراف بالجميل خُلق من الأخلاق الفاضلة، وسجية من السجايا الكريمة، تدل على سلامة القلب، وطهارة النفس، ونقاء السريرة، كما أنها تدل على قيمة من أعظم القيم الاسلامية السمحة. فعنْ أَبِي هُرَيْرَةَ قَالَ: قَالَ رَسُولُ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ: (مَنْ لاَ يَشْكُرُ النَّاسَ لا يشكر الله ). هي هدية رمزية ولها دلالات عميقة. تقبل الله منا ومنكم صالح الأعمال .
22,تحية تقدير لأصحاب هده المبادرة النبيلة واستغرب الناس الذين يقولون ان الشعب الصيني لا يجب مساعدته لانه لا يجب الخلط ما بين الشعوب وسياسة الحكومات
-4,مبادرة طيبةولكن الصين ليست محتاجة لهاذا المبلغبل تريد من يكتشف على دواء لهذا الفيروس الخبيث.العلم هو سيد الوقف وليس المال.
-12,في نضري الصين موقفاش عليك . سد غي الحفر ديال الطريق الا عطيها لناس الي فجبال . بيانة خاوية .
-18,الصين دولة نووية، عاونو بها فلسطين
20,هاد العملية تدل على رقي الفكر و المبدأ الإنساني عند رئيس هاد الجماعة الذي اعترف بجميل المساعدات الإنسانية المقدمة من طرف الصين خلال الزلزال. يجب دائما وضع الإختلاف العرقي و الديني و السياسي جانبا و التفكير بمنطق إنساني محض.
22,"على رمزيتها و تواصع المبلغ المقدم (ينايب امكانية الجماعة ),هذه مبادرة طيبة وعمل انساني ،يرفع مستوى تعامل المغاربة مع باقي العالم الى درجة ارقى من الخطابات الجوفاء او الدعوات للإستعداء . وهذا ستكون له تبعات ايجابية مستقبلا واحترام بالغ في تعامل الصينيين وغيرهم مع المغرب الممثل في هءه الجماعة الاي تجاوزت ضعف ميزانيتها وفقر سكانها وابدت تضامنا ،ولو رمزيا مع بلاد آخر ، يعتبر قوة عظمى ليست بحاجة لذلك النزر القليل جدا ! ) .فهنيئا لهذه الجماعة على هءا المستوى الراقي في التفكير ةالتعامل . والمثل الفرنسي يقول : "" le sommet de l'humanisme et de la fraternité c'est lorsqu'on donne quand on a peu "" بمعنى ان قمة الانسانية والاخوة بين البشر هو ان نعطي من القليل الذي نملك "" ا"
15,رئيس هده الجماعة فعلا انسان شهم ولا يعترف بالجميل إلا الرجال الشجعان وفي نفس الوقت هو دبلوملسي من العيار الثقيل فهو يعرف ان المبلغ هزيل لكن رمزيته كبيرة وبإمكانها ان تجلب الإفادة للمنطقة بعد مرور الأزمة في الصين
14,هذه هي أخلاق المغاربة ... رد الجميل و نكران الذات و أعتقد أن هذه المبادرة البسيطة و الفريدة ستبقى راسخة في أدهان الصينيينأقترح فتح باب المساهمة من المواطنين المغاربةلولا هؤولاء الصينيين لما تمكنا من شراء الكتير من المنتوجات بأتمنة جد معقولة قارنو بين تمن السمارت الفون و نظيره الأمريكي هههه
17,مبادرة ممتازة تعبر عن مسوى وعي المجلس الجماعي لهذه القرية .. أتمنى أن يتضامن العالم بأسره مع الشعب الصيني في هذه المحنة ..
14,رد الجميل لا اقل ولا أكثر .جماعة لوطا استفادت من مساعدات مهمة ابان زلزال الحسيمة من الصين الشعبية
17,"الخير بالخير والبادي اكرم. لماذا انتقاد هاته المساعدة الرمزية. نعرف ان الصين غنية. ولكن هاته المساعدة سترجع على هاته الجماعة بمنافع كثيرة. شكرا لرئيس""لوطا"" و مجلسها الجماعي. انا شخصيا ازكي هاته المبادرة. عربون صداقة بين الصين والمغرب."
